year,month,day,hour,airtemp_degc,dewpoint_degc,slp_hpa,winddir_degrees,windspeed_ms,skycond_oktas,liqprec_mm
2019,1,16,10,-1.7,-7.2,1020.8,310.0,4.1,,0.0
2019,1,16,11,-2.8,-8.3,1021.5,330.0,3.6,,0.0
2019,1,16,12,-3.3,-8.9,1022.4,320.0,3.6,6.0,0.0
2019,1,16,13,-3.9,-8.9,1023.4,340.0,2.1,,0.0
2019,1,16,14,-4.4,-8.9,1024.1,10.0,3.6,,0.0
2019,1,16,15,-3.9,-9.4,1025.1,10.0,4.6,,0.0
2019,1,16,16,-3.9,-10.6,1026.0,30.0,4.6,,0.0
2019,1,16,17,-3.3,-10.6,1026.6,60.0,4.1,4.0,0.0
2019,1,16,18,-2.8,-10.6,1026.1,50.0,2.6,4.0,0.0
2019,1,16,19,-2.2,-10.6,1025.5,0.0,0.0,,0.0
2019,1,16,20,-1.7,-11.1,1025.3,30.0,3.1,,0.0
2019,1,16,21,-2.8,-11.7,1025.4,70.0,3.1,,0.0
2019,1,16,22,-3.9,-11.1,1025.5,70.0,3.1,,0.0
2019,1,16,23,-5.0,-11.1,1025.6,40.0,3.1,,0.0
2019,1,17,0,-5.6,-11.7,1026.3,40.0,2.1,6.0,0.0
2019,1,17,1,-6.7,-11.1,1026.3,50.0,2.1,,0.0
2019,1,17,2,-5.6,-10.6,1025.8,70.0,2.6,,0.0
2019,1,17,3,-5.6,-10.0,1025.2,100.0,2.6,,0.0
2019,1,17,4,-5.0,-8.9,1025.2,110.0,2.6,,0.0
2019,1,17,5,-6.1,-9.4,1025.3,80.0,2.1,,0.0
2019,1,17,6,-5.6,-8.9,1025.2,110.0,2.6,8.0,0.0
2019,1,17,7,-5.0,-8.3,1024.6,120.0,2.1,,0.0
2019,1,17,8,-5.0,-8.3,1023.9,120.0,2.6,,0.0
2019,1,17,9,-4.4,-7.8,1023.2,120.0,3.1,,0.0
2019,1,17,10,-4.4,-7.8,1022.0,120.0,3.1,,0.0
2019,1,17,11,-3.9,-7.8,1021.8,110.0,1.5,,0.0
2019,1,17,12,-3.9,-7.8,1021.3,110.0,2.1,8.0,0.0
2019,1,17,13,-3.9,-7.8,1021.2,0.0,0.0,,0.0
2019,1,17,14,-3.3,-7.2,1020.8,0.0,0.0,,0.0
2019,1,17,15,-3.3,-7.2,1020.3,0.0,0.0,,0.0
2019,1,17,16,-2.2,-6.7,1020.3,140.0,2.1,,0.0
2019,1,17,17,-2.2,-6.1,1019.7,180.0,2.1,,0.0
2019,1,17,18,-1.7,-6.1,1018.6,240.0,2.1,8.0,-0.1
2019,1,17,19,-1.1,-5.6,1017.6,,1.5,,-0.1
2019,1,17,20,-0.6,-5.0,1017.1,0.0,0.0,,-0.1
2019,1,17,21,-0.6,-5.0,1017.2,270.0,2.1,,-0.1
2019,1,17,22,-1.1,-4.4,1017.0,320.0,2.1,,-0.1
2019,1,17,23,-1.1,-5.0,1017.6,300.0,2.1,,-0.1
2019,1,18,0,-1.7,-4.4,1018.0,310.0,1.5,8.0,-0.1
2019,1,18,1,-1.7,-4.4,1018.1,290.0,2.1,,-0.1
2019,1,18,2,-1.7,-4.4,1018.6,300.0,2.6,,-0.1
2019,1,18,3,-1.7,-5.0,1018.6,320.0,3.1,,0.0
2019,1,18,4,-2.2,-5.6,1019.3,350.0,2.6,,0.0
2019,1,18,5,-2.8,-6.7,1019.5,350.0,3.6,,0.0
2019,1,18,6,-3.3,-7.2,1020.0,350.0,4.1,8.0,0.0
2019,1,18,7,-3.9,-7.8,1020.2,340.0,3.1,,0.0
2019,1,18,8,-3.9,-8.3,1020.5,,2.1,,0.0
2019,1,18,9,-5.0,-9.4,1021.1,320.0,4.6,,0.0
2019,1,18,10,-6.1,-10.6,1020.8,320.0,2.1,,0.0
2019,1,18,11,-7.8,-11.1,1020.8,330.0,2.1,0.0,0.0
2019,1,18,12,-8.9,-12.2,1021.5,350.0,2.6,4.0,0.0
2019,1,18,13,-9.4,-12.8,1022.4,350.0,1.5,,0.0
2019,1,18,14,-9.4,-12.8,1023.1,340.0,2.6,,0.0
2019,1,18,15,-8.3,-13.3,1023.6,360.0,3.6,,0.0
2019,1,18,16,-7.2,-13.3,1023.9,10.0,5.1,,0.0
2019,1,18,17,-6.7,-14.4,1024.4,50.0,2.6,,0.0
2019,1,18,18,-6.1,-14.4,1024.4,50.0,2.6,8.0,0.0
2019,1,18,19,-6.1,-15.0,1024.0,50.0,4.1,,0.0
2019,1,18,20,-6.1,-15.0,1023.4,30.0,5.1,,-0.1
2019,1,18,21,-7.8,-10.0,,40.0,5.1,9.0,0.2
2019,1,18,22,-7.8,-9.4,1023.4,60.0,4.1,9.0,1.0
2019,1,18,23,-8.3,-10.6,1023.1,60.0,6.7,9.0,0.5
2019,1,19,0,-8.3,-10.6,1023.8,30.0,4.6,9.0,1.3
2019,1,19,1,-8.9,-10.6,1023.9,40.0,4.1,,1.0
2019,1,19,2,-8.3,-10.6,1023.9,50.0,4.6,,0.5
2019,1,19,3,-8.3,-10.6,1024.1,40.0,5.7,,1.0
2019,1,19,4,-8.3,-10.6,1024.0,40.0,4.1,9.0,1.3
2019,1,19,5,-8.9,-11.1,1024.2,30.0,5.7,9.0,1.0
2019,1,19,6,-8.9,-11.1,1024.3,30.0,7.7,9.0,0.5
2019,1,19,7,-10.0,-12.2,1024.0,30.0,8.2,9.0,0.5
2019,1,19,8,-11.1,-13.3,1024.3,30.0,8.2,9.0,1.0
2019,1,19,9,-11.1,-13.3,1024.1,10.0,6.7,,0.3
2019,1,19,10,-11.7,-13.9,1024.0,20.0,7.7,,0.3
2019,1,19,11,-11.7,-14.4,1024.0,20.0,6.7,,-0.1
2019,1,19,12,-12.2,-14.4,1023.9,20.0,7.7,8.0,-0.1
2019,1,19,13,-12.2,-15.0,1023.9,20.0,8.2,,-0.1
2019,1,19,14,-13.3,-15.6,,10.0,7.7,2.0,-0.1
2019,1,19,15,-12.8,-15.6,1023.8,20.0,7.2,2.0,-0.1
2019,1,19,16,-11.7,-15.6,1024.4,20.0,7.7,2.0,-0.1
2019,1,19,17,-11.1,-15.0,1024.8,20.0,8.2,,-0.1
2019,1,19,18,-10.6,-14.4,1024.0,30.0,6.7,6.0,-0.1
2019,1,19,19,-9.4,-13.9,1023.0,10.0,7.7,2.0,0.3
2019,1,19,20,-9.4,-13.9,1022.1,10.0,9.3,2.0,0.0
2019,1,19,21,-8.3,-13.9,1022.2,10.0,8.2,2.0,0.0
2019,1,19,22,-8.9,-13.9,1022.7,20.0,6.2,2.0,0.0
2019,1,19,23,-10.0,-14.4,1022.5,10.0,4.6,4.0,0.0
2019,1,20,0,-11.7,-15.6,1023.1,10.0,3.1,2.0,0.0
2019,1,20,1,-12.2,-16.1,1023.4,10.0,4.1,,0.0
2019,1,20,2,-12.2,-16.1,1023.6,360.0,3.1,,0.0
2019,1,20,3,-13.3,-17.2,1024.4,30.0,3.6,2.0,0.0
2019,1,20,4,-14.4,-17.8,1024.5,360.0,2.6,0.0,0.0
2019,1,20,5,-16.7,-18.3,1024.1,340.0,2.6,0.0,0.0
2019,1,20,6,-16.7,-18.9,1024.6,330.0,3.1,0.0,0.0
2019,1,20,7,-16.7,-20.6,1025.5,340.0,3.6,0.0,0.0
2019,1,20,8,-16.7,-20.6,1026.0,330.0,3.6,0.0,0.0
2019,1,20,9,-17.2,-21.1,1026.2,340.0,3.6,0.0,0.0
2019,1,20,10,-17.2,-21.1,1026.3,340.0,3.1,0.0,0.0
2019,1,20,11,-17.8,-21.1,1027.0,330.0,3.1,0.0,0.0
2019,1,20,12,-18.9,-21.7,1027.8,340.0,3.1,0.0,0.0
2019,1,20,13,-18.9,-21.7,1028.4,350.0,3.1,2.0,0.0
2019,1,20,14,-19.4,-22.2,1029.0,330.0,3.6,2.0,0.0
2019,1,20,15,-17.8,-21.1,1029.8,340.0,5.1,2.0,0.0
2019,1,20,16,-16.7,-21.1,1030.3,350.0,4.6,2.0,0.0
2019,1,20,17,-15.6,-22.2,1030.9,10.0,6.2,2.0,0.0
2019,1,20,18,-15.0,-22.2,1030.7,10.0,6.2,2.0,0.0
2019,1,20,19,-13.9,-21.7,1030.6,20.0,5.1,2.0,0.0
2019,1,20,20,-13.9,-20.6,1030.8,10.0,5.7,2.0,0.0
2019,1,20,21,-13.3,-20.6,1031.2,30.0,5.7,2.0,0.0
2019,1,20,22,-13.9,-21.1,1031.7,20.0,4.6,0.0,0.0
2019,1,20,23,-15.6,-22.2,1032.3,20.0,2.6,0.0,0.0
2019,1,21,0,-17.8,-21.7,1033.0,0.0,0.0,0.0,0.0
2019,1,21,1,-19.4,-21.7,1033.3,0.0,0.0,0.0,0.0
2019,1,21,2,-20.0,-22.2,1034.0,0.0,0.0,0.0,0.0
2019,1,21,3,-22.2,-24.4,1034.2,340.0,1.5,0.0,0.0
2019,1,21,4,-22.8,-24.4,1034.5,0.0,0.0,0.0,0.0
2019,1,21,5,-22.8,-25.0,1034.2,0.0,0.0,0.0,0.0
2019,1,21,6,-23.3,-25.6,1034.3,0.0,0.0,0.0,0.0
2019,1,21,7,-23.9,-26.7,1034.5,320.0,1.5,0.0,0.0
2019,1,21,8,-25.0,-26.7,1034.9,10.0,2.1,0.0,0.0
2019,1,21,9,-25.0,-27.8,1034.5,0.0,0.0,0.0,0.0
2019,1,21,10,-25.0,-27.2,1034.7,0.0,0.0,0.0,0.0
2019,1,21,11,-24.4,-26.1,1034.9,340.0,2.1,0.0,0.0
2019,1,21,12,-25.0,-26.7,1035.3,330.0,1.5,0.0,0.0
2019,1,21,13,-24.4,-26.7,1035.4,0.0,0.0,4.0,0.0
2019,1,21,14,-23.3,-26.1,1035.7,0.0,0.0,,0.0
2019,1,21,15,-18.9,-21.1,1035.2,0.0,0.0,,0.0
2019,1,21,16,-15.6,-19.4,1035.3,170.0,5.7,,0.0
2019,1,21,17,-14.4,-17.8,1035.5,170.0,3.1,,-0.1
2019,1,21,18,-11.7,-16.1,1034.0,160.0,4.6,6.0,-0.1
2019,1,21,19,-10.6,-15.6,1032.9,170.0,5.1,,0.0
2019,1,21,20,-10.0,-15.0,1032.4,170.0,6.2,,0.0
2019,1,21,21,-8.9,-15.0,1031.9,180.0,7.2,,0.0
2019,1,21,22,-10.0,-15.6,1031.1,150.0,9.3,,0.0
2019,1,21,23,-10.0,-15.0,1030.6,150.0,6.2,,0.0
2019,1,22,0,-10.0,-15.0,1030.1,150.0,6.2,6.0,0.0
2019,1,22,1,-10.0,-14.4,1029.3,140.0,4.6,,0.0
2019,1,22,2,-10.0,-14.4,1028.8,140.0,6.7,,0.0
2019,1,22,3,-10.0,-16.7,1028.0,140.0,6.2,,0.0
2019,1,22,4,-10.0,-19.4,1027.1,140.0,6.2,,0.0
2019,1,22,5,-10.0,-21.1,1026.6,150.0,5.7,,0.0
2019,1,22,6,-9.4,-21.1,1025.5,150.0,6.7,8.0,0.0
2019,1,22,7,-9.4,-19.4,1025.3,150.0,6.2,,0.0
2019,1,22,8,-9.4,-18.3,1024.2,160.0,7.7,0.0,0.0
2019,1,22,9,-10.0,-17.8,1023.7,150.0,6.7,0.0,0.0
2019,1,22,10,-10.0,-17.2,1022.8,150.0,5.1,0.0,0.0
2019,1,22,11,-9.4,-15.6,1022.0,160.0,6.2,0.0,0.0
2019,1,22,12,-8.9,-15.0,1021.3,160.0,5.7,8.0,0.0
2019,1,22,13,-8.3,-13.9,1020.8,170.0,5.1,,0.0
2019,1,22,14,-7.8,-13.3,1020.4,170.0,5.1,,0.0
2019,1,22,15,-7.8,-12.2,1019.9,170.0,3.6,,-0.1
2019,1,22,16,-7.2,-9.4,1018.8,170.0,5.1,,-0.1
2019,1,22,17,-6.7,-8.3,1018.7,170.0,5.7,,0.3
2019,1,22,18,-6.1,-7.8,1017.7,180.0,4.1,8.0,-0.1
2019,1,22,19,-5.6,-7.8,1017.0,180.0,3.1,,0.3
2019,1,22,20,-5.6,-7.2,1016.1,160.0,2.6,,0.3
2019,1,22,21,-5.6,-6.7,1016.2,0.0,0.0,,-0.1
2019,1,22,22,-5.0,-6.7,1016.1,0.0,0.0,,-0.1
2019,1,22,23,-5.0,-6.7,1015.9,350.0,1.5,,-0.1
2019,1,23,0,-5.0,-6.1,1016.0,0.0,0.0,9.0,-0.1
2019,1,23,1,-5.0,-6.1,1015.8,20.0,1.5,9.0,1.0
2019,1,23,2,-5.6,-6.7,1015.4,360.0,2.6,9.0,1.0
2019,1,23,3,-5.6,-6.7,1015.1,20.0,2.1,,0.5
2019,1,23,4,-5.0,-6.7,1014.3,360.0,3.1,,0.3
2019,1,23,5,-5.6,-7.2,1014.2,360.0,4.6,,-0.1
2019,1,23,6,-6.1,-8.3,1014.3,360.0,4.1,8.0,0.3
2019,1,23,7,-6.7,-8.3,1013.8,10.0,7.2,9.0,0.5
2019,1,23,8,-7.2,-8.3,1012.8,20.0,4.1,,0.8
2019,1,23,9,-7.2,-9.4,1011.5,10.0,5.7,,0.3
2019,1,23,10,-7.2,-8.9,1012.4,340.0,2.6,,0.5
2019,1,23,11,-7.8,-9.4,1010.7,20.0,4.6,9.0,0.8
2019,1,23,12,-7.8,-9.4,1010.0,350.0,3.6,9.0,-0.1
2019,1,23,13,-7.8,-9.4,1010.0,360.0,4.1,,1.2
2019,1,23,14,-7.8,-9.4,1009.9,340.0,4.1,9.0,0.8
2019,1,23,15,-7.8,-9.4,1009.5,340.0,4.1,,0.8
2019,1,23,16,-7.8,-9.4,1009.5,330.0,4.1,9.0,1.0
2019,1,23,17,-7.2,-9.4,1009.5,330.0,5.1,9.0,0.5
2019,1,23,18,-6.7,-10.0,1009.1,320.0,5.7,6.0,-0.1
2019,1,23,19,-6.1,-10.0,1008.9,330.0,4.6,,-0.1
2019,1,23,20,-5.6,-10.0,1009.3,300.0,5.1,,-0.1
2019,1,23,21,-6.1,-10.0,1008.9,310.0,5.7,,0.0
2019,1,23,22,-6.1,-10.6,1009.6,320.0,4.1,,0.0
2019,1,23,23,-6.7,-11.1,1009.9,320.0,3.6,,0.0
2019,1,24,0,-6.7,-11.1,1010.7,320.0,3.1,8.0,0.0
2019,1,24,1,-6.7,-11.7,1011.3,330.0,2.6,,0.0
2019,1,24,2,-10.6,-13.3,1011.6,0.0,0.0,4.0,0.0
2019,1,24,3,-11.7,-14.4,1011.5,0.0,0.0,0.0,-0.1
2019,1,24,4,-13.3,-15.6,1011.6,0.0,0.0,0.0,-0.1
2019,1,24,5,-14.4,-16.7,1011.6,0.0,0.0,0.0,0.0
2019,1,24,6,-15.0,-16.1,1011.8,0.0,0.0,0.0,0.0
2019,1,24,7,-15.6,-17.2,1011.4,0.0,0.0,0.0,0.0
2019,1,24,8,-16.1,-18.3,1010.8,0.0,0.0,0.0,0.0
2019,1,24,9,-17.8,-20.0,1010.7,0.0,0.0,0.0,0.0
2019,1,24,10,-17.2,-19.4,1010.6,0.0,0.0,0.0,0.0
2019,1,24,11,-16.7,-18.3,1010.2,110.0,2.1,,0.0
2019,1,24,12,-13.3,-15.6,1010.1,0.0,0.0,8.0,0.0
2019,1,24,13,-11.7,-13.9,1009.9,0.0,0.0,,-0.1
2019,1,24,14,-10.0,-11.7,1010.2,,1.5,,0.0
2019,1,24,15,-9.4,-11.1,1010.5,,2.6,,-0.1
2019,1,24,16,-8.9,-10.6,,300.0,4.1,,-0.1
2019,1,24,17,-7.2,-10.6,1011.3,310.0,3.6,,-0.1
2019,1,24,18,-6.1,-10.0,1011.2,320.0,3.6,8.0,-0.1
2019,1,24,19,-5.6,-11.1,,320.0,5.1,,-0.1
2019,1,24,20,-6.1,-11.7,1011.4,320.0,6.2,,-0.1
2019,1,24,21,-6.7,-11.1,1012.2,300.0,6.7,,-0.1
2019,1,24,22,-7.8,-12.2,1013.3,300.0,5.1,,-0.1
2019,1,24,23,-8.9,-13.9,1014.3,300.0,6.2,,-0.1
2019,1,25,0,-11.1,-14.4,1015.9,300.0,5.1,8.0,-0.1
2019,1,25,1,-13.3,-18.3,1017.1,300.0,7.2,,-0.1
2019,1,25,2,-15.0,-20.6,1018.5,310.0,6.2,,-0.1
2019,1,25,3,-16.1,-22.2,1019.1,300.0,4.6,0.0,0.0
2019,1,25,4,-16.7,-21.7,1019.7,290.0,3.6,0.0,0.0
2019,1,25,5,-17.8,-21.1,1020.2,290.0,4.1,2.0,0.0
2019,1,25,6,-18.3,-22.2,1021.1,290.0,3.6,0.0,0.0
2019,1,25,7,-19.4,-23.9,1021.6,,2.1,0.0,0.0
2019,1,25,8,-20.6,-24.4,1021.6,,2.1,0.0,0.0
2019,1,25,9,-21.1,-25.0,1022.2,0.0,0.0,0.0,0.0
2019,1,25,10,-22.2,-25.6,1022.7,280.0,2.1,0.0,0.0
2019,1,25,11,-22.8,-26.1,1022.6,290.0,3.1,0.0,0.0
2019,1,25,12,-22.8,-26.1,1023.1,290.0,2.1,6.0,0.0
2019,1,25,13,-22.8,-26.1,1023.2,,1.5,,0.0
2019,1,25,14,-22.8,-26.1,1023.8,0.0,0.0,,0.0
2019,1,25,15,-22.2,-26.1,1023.8,,2.6,,0.0
2019,1,25,16,-21.7,-25.6,1023.8,210.0,2.1,,0.0
2019,1,25,17,-20.0,-25.0,1023.6,0.0,0.0,,0.0
2019,1,25,18,-18.9,-25.0,1022.9,,2.1,6.0,0.0
2019,1,25,19,-17.8,-25.0,1022.8,,3.1,,0.0
2019,1,25,20,-17.8,-25.6,1022.3,250.0,3.6,,0.0
2019,1,25,21,-17.8,-24.4,1022.4,,3.1,,0.0
2019,1,25,22,-17.2,-23.9,1022.5,260.0,3.1,,0.0
2019,1,25,23,-17.8,-23.3,1022.7,260.0,1.5,,0.0
2019,1,26,0,-20.0,-23.9,1023.2,0.0,0.0,2.0,0.0
2019,1,26,1,-21.7,-24.4,1024.1,0.0,0.0,0.0,0.0
2019,1,26,2,-22.8,-25.6,1024.7,0.0,0.0,0.0,0.0
2019,1,26,3,-22.8,-25.6,1025.0,0.0,0.0,0.0,0.0
2019,1,26,4,-25.6,-28.3,1025.2,0.0,0.0,0.0,0.0
2019,1,26,5,-26.1,-28.9,1025.2,0.0,0.0,0.0,0.0
2019,1,26,6,-27.2,-30.0,1025.5,0.0,0.0,0.0,0.0
2019,1,26,7,-28.3,-29.4,1025.2,0.0,0.0,0.0,0.0
2019,1,26,8,-28.9,-31.1,1025.0,0.0,0.0,0.0,0.0
2019,1,26,9,-29.4,-31.1,1025.0,0.0,0.0,0.0,0.0
2019,1,26,10,-28.9,-31.1,1024.6,0.0,0.0,0.0,0.0
2019,1,26,11,-29.4,-32.8,1024.1,0.0,0.0,0.0,0.0
2019,1,26,12,-28.9,-32.2,1023.7,0.0,0.0,6.0,0.0
2019,1,26,13,-29.4,-32.8,1023.7,0.0,0.0,4.0,0.0
2019,1,26,14,-27.8,-31.1,1023.5,0.0,0.0,,0.0
2019,1,26,15,-24.4,-27.8,1022.9,0.0,0.0,,0.0
2019,1,26,16,-20.6,-23.9,1022.5,180.0,4.6,,0.0
2019,1,26,17,-19.4,-23.9,1021.7,190.0,6.2,,0.0
2019,1,26,18,-17.2,-23.9,1020.5,200.0,4.6,6.0,0.0
2019,1,26,19,-17.2,-23.3,1019.1,190.0,3.1,,0.0
2019,1,26,20,-16.7,-21.1,1018.0,190.0,2.1,,-0.1
2019,1,26,21,-16.7,-20.0,1017.2,180.0,3.1,,0.3
2019,1,26,22,-16.1,-19.4,1016.3,170.0,3.6,,0.3
2019,1,26,23,-16.1,-18.9,,180.0,2.1,,-0.1
2019,1,27,0,-16.1,-18.9,1016.4,0.0,0.0,8.0,-0.1
2019,1,27,1,-16.7,-18.9,1017.1,0.0,0.0,,-0.1
2019,1,27,2,-16.1,-18.9,1016.9,,1.5,,-0.1
2019,1,27,3,-16.1,-18.9,1016.9,290.0,1.5,,-0.1
2019,1,27,4,-15.6,-18.9,1016.9,310.0,3.1,,-0.1
2019,1,27,5,-17.2,-20.0,1017.2,310.0,3.1,2.0,-0.1
2019,1,27,6,-18.3,-20.6,1017.5,290.0,1.5,0.0,0.0
2019,1,27,7,-18.3,-20.6,1018.0,290.0,2.6,0.0,0.0
2019,1,27,8,-18.9,-21.1,1018.6,300.0,2.6,0.0,0.0
2019,1,27,9,-19.4,-21.7,1019.1,310.0,2.1,0.0,0.0
2019,1,27,10,-20.6,-22.8,1019.6,310.0,2.1,0.0,0.0
2019,1,27,11,-22.2,-24.4,1020.2,310.0,1.5,0.0,0.0
2019,1,27,12,-22.8,-25.0,1021.0,300.0,1.5,0.0,0.0
2019,1,27,13,-23.9,-25.6,1021.5,300.0,2.1,2.0,0.0
2019,1,27,14,-22.8,-25.0,1022.2,320.0,2.6,2.0,0.0
2019,1,27,15,-19.4,-23.3,1022.7,330.0,3.6,,0.0
2019,1,27,16,-18.9,-23.9,1022.9,360.0,2.6,4.0,0.0
2019,1,27,17,-18.3,-23.9,1022.8,0.0,0.0,,0.0
2019,1,27,18,-18.3,-22.8,1021.6,160.0,2.6,6.0,-0.1
2019,1,27,19,-16.1,-25.0,1020.9,330.0,1.5,,0.0
2019,1,27,20,-16.7,-25.6,1019.8,70.0,1.5,,0.0
2019,1,27,21,-15.6,-22.8,1019.7,170.0,2.6,,0.0
2019,1,27,22,-15.6,-23.3,1019.4,200.0,3.6,,0.0
2019,1,27,23,-16.7,-23.3,1017.9,190.0,4.1,,0.0
2019,1,28,0,-18.3,-23.3,1018.2,130.0,3.1,6.0,0.0
2019,1,28,1,-17.2,-22.2,1017.3,130.0,4.6,,0.0
2019,1,28,2,-17.2,-22.8,1016.5,130.0,5.1,,0.0
2019,1,28,3,-16.7,-21.7,1015.8,140.0,5.7,,0.0
2019,1,28,4,-16.7,-20.0,1014.5,130.0,5.7,,-0.1
2019,1,28,5,-16.7,-18.9,,130.0,5.7,9.0,-0.1
2019,1,28,6,-16.1,-18.3,1011.3,110.0,5.1,9.0,1.0
2019,1,28,7,-15.0,-17.2,1009.0,110.0,5.1,9.0,2.0
2019,1,28,8,-13.9,-16.1,1006.7,100.0,6.2,9.0,2.5
2019,1,28,9,-11.7,-13.9,1005.5,110.0,6.2,9.0,3.0
2019,1,28,10,-10.6,-12.8,1004.2,110.0,5.1,,1.3
2019,1,28,11,-9.4,-11.1,1002.9,80.0,5.1,,0.3
2019,1,28,12,-8.3,-9.4,1002.0,90.0,3.6,8.0,0.3
2019,1,28,13,-7.2,-8.3,1001.4,70.0,3.1,,0.5
2019,1,28,14,-7.2,-7.8,1001.8,60.0,3.1,,0.3
2019,1,28,15,-6.1,-7.2,1001.9,350.0,2.1,,-0.1
2019,1,28,16,-7.8,-10.0,1002.2,20.0,7.2,,0.3
2019,1,28,17,-8.9,-11.7,1003.2,20.0,8.2,,0.3
2019,1,28,18,-9.4,-11.7,1003.9,10.0,9.8,8.0,-0.1
2019,1,28,19,-10.0,-12.8,1004.7,10.0,8.8,,-0.1
2019,1,28,20,-10.0,-12.8,1005.6,10.0,7.2,,-0.1
2019,1,28,21,-10.6,-13.9,1007.0,350.0,5.7,9.0,-0.1
2019,1,28,22,-12.2,-15.0,1008.5,350.0,6.2,,-0.1
2019,1,28,23,-12.8,-16.1,1009.8,330.0,4.6,,-0.1
2019,1,29,0,-12.8,-16.7,1011.2,340.0,5.1,8.0,0.0
2019,1,29,1,-12.8,-16.7,1012.0,340.0,4.6,,0.0
2019,1,29,2,-12.8,-17.2,1012.7,340.0,4.1,,0.0
2019,1,29,3,-13.9,-18.3,1013.4,320.0,3.6,,0.0
2019,1,29,4,-13.9,-18.3,1013.2,310.0,2.1,,0.0
2019,1,29,5,-16.1,-19.4,1013.4,280.0,2.1,0.0,0.0
2019,1,29,6,-16.7,-19.4,1013.2,260.0,1.5,4.0,0.0
2019,1,29,7,-15.6,-18.3,1012.3,270.0,2.1,,-0.1
2019,1,29,8,-15.0,-17.2,1012.1,,2.1,,-0.1
2019,1,29,9,-15.0,-17.8,1011.9,,3.1,,-0.1
2019,1,29,10,-16.1,-19.4,1011.6,280.0,4.6,,-0.1
2019,1,29,11,-17.8,-21.1,1011.8,,3.1,0.0,0.0
2019,1,29,12,-18.9,-22.2,1012.0,,2.1,0.0,0.0
2019,1,29,13,-20.0,-23.3,1012.3,,2.6,2.0,0.0
2019,1,29,14,-19.4,-23.3,1012.7,,2.6,2.0,0.0
2019,1,29,15,-18.9,-22.8,1012.8,290.0,4.6,2.0,0.0
2019,1,29,16,-18.3,-23.3,1013.0,280.0,3.6,2.0,0.0
2019,1,29,17,-17.8,-24.4,1013.2,300.0,5.1,2.0,0.0
2019,1,29,18,-17.2,-25.6,1012.5,300.0,7.2,2.0,0.0
2019,1,29,19,-16.7,-26.7,1012.5,270.0,7.2,2.0,0.0
2019,1,29,20,-16.7,-26.1,1012.8,300.0,7.2,2.0,0.0
2019,1,29,21,-18.3,-28.3,1013.6,300.0,5.7,4.0,0.0
2019,1,29,22,-18.9,-27.8,1014.5,300.0,5.1,,0.0
2019,1,29,23,-19.4,-26.7,1015.0,290.0,4.6,,0.0
2019,1,30,0,-20.6,-28.9,1016.1,290.0,6.2,4.0,-0.1
2019,1,30,1,-21.1,-27.2,1016.4,290.0,3.6,,-0.1
2019,1,30,2,-22.2,-29.4,1016.8,280.0,4.6,,-0.1
2019,1,30,3,-23.9,-32.2,1017.2,300.0,5.1,,-0.1
2019,1,30,4,-25.0,-33.9,1017.3,310.0,6.2,4.0,0.0
2019,1,30,5,-26.7,-33.3,1017.6,300.0,4.1,0.0,0.0
2019,1,30,6,-27.2,-31.7,1018.1,300.0,4.1,6.0,0.0
2019,1,30,7,-28.3,-34.4,1018.3,290.0,5.1,,0.0
2019,1,30,8,-28.9,-33.3,1019.0,300.0,4.1,,0.0
2019,1,30,9,-29.4,-34.4,1019.9,300.0,6.7,,0.0
2019,1,30,10,-30.6,-36.1,1020.6,300.0,6.2,0.0,0.0
2019,1,30,11,-31.1,-36.1,1021.2,290.0,5.1,0.0,0.0
2019,1,30,12,-31.7,-36.7,1022.0,290.0,4.1,0.0,0.0
2019,1,30,13,-32.2,-37.2,1023.0,290.0,4.1,0.0,0.0
2019,1,30,14,-32.2,-37.2,1023.9,280.0,4.6,0.0,0.0
2019,1,30,15,-31.7,-36.7,1024.9,280.0,2.6,0.0,0.0
2019,1,30,16,-31.1,-36.7,1025.3,280.0,4.6,0.0,0.0
2019,1,30,17,-30.0,-36.1,1026.0,,3.1,0.0,0.0
2019,1,30,18,-27.8,-33.9,1026.0,260.0,4.1,0.0,0.0
2019,1,30,19,-26.1,-32.8,1025.7,,2.6,0.0,0.0
2019,1,30,20,-25.0,-31.7,1025.8,290.0,3.1,0.0,0.0
2019,1,30,21,-23.3,-31.1,1025.7,260.0,3.6,0.0,0.0
2019,1,30,22,-24.4,-30.6,1026.2,,3.1,0.0,0.0
2019,1,30,23,-25.6,-31.7,1027.0,240.0,3.1,0.0,0.0
2019,1,31,0,-26.7,-32.2,1027.5,250.0,2.6,0.0,0.0
2019,1,31,1,-27.2,-32.2,1028.1,,2.1,0.0,0.0
2019,1,31,2,-27.8,-32.8,1028.4,,1.5,0.0,0.0
2019,1,31,3,-27.8,-32.8,1028.7,,1.5,0.0,0.0
2019,1,31,4,-28.3,-33.3,1029.0,0.0,0.0,0.0,0.0
2019,1,31,5,-28.9,-33.3,1029.2,250.0,1.5,0.0,0.0
2019,1,31,6,-29.4,-33.3,1029.1,0.0,0.0,0.0,0.0
2019,1,31,7,-30.0,-33.3,1029.2,0.0,0.0,0.0,0.0
2019,1,31,8,-31.1,-33.9,1029.2,0.0,0.0,0.0,0.0
2019,1,31,9,-31.7,-34.4,1029.5,0.0,0.0,0.0,0.0
2019,1,31,10,-31.1,-34.4,1029.5,0.0,0.0,0.0,0.0
